"","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility","prediction...1.","difference"
"2551",0.108108108108108,0.0675675675675676,0.018018018018018,0.0810810810810811,0.0135135135135135,0.0630630630630631,0.027027027027027,0.045045045045045,0.00900900900900901,0.0405405405405405,0.148648648648649,0.036036036036036,0.036036036036036,0.018018018018018,0.0675675675675676,0.0720720720720721,0.0315315315315315,0.0135135135135135,0.0135135135135135,0.0900900900900901,0.45,0.610802813400656,0.160802813400656
"480",0.0866666666666667,0.0266666666666667,0.0766666666666667,0.0366666666666667,0.0133333333333333,0.00666666666666667,0.0366666666666667,0.1,0.00333333333333333,0.05,0.07,0.02,0.00666666666666667,0.0333333333333333,0.0533333333333333,0.09,0.1,0.0133333333333333,0.0533333333333333,0.123333333333333,0.2,0.318702477543074,0.118702477543074
"386",0.110367892976589,0.0334448160535117,0.0267558528428094,0.0167224080267559,0.00668896321070234,0.0133779264214047,0.020066889632107,0.0903010033444816,0.0167224080267559,0.0735785953177258,0.17056856187291,0.0267558528428094,0.0468227424749164,0.0769230769230769,0.0367892976588629,0.0535117056856187,0.0468227424749164,0.020066889632107,0.0167224080267559,0.096989966555184,0.04,0.100655982589748,0.0606559825897481
"2372",0.0588235294117647,0.0457516339869281,0.0849673202614379,0.0392156862745098,0.0196078431372549,0.0588235294117647,0.0522875816993464,0.0392156862745098,0.0130718954248366,0.0326797385620915,0.104575163398693,0.104575163398693,0.0457516339869281,0.065359477124183,0.0130718954248366,0.0784313725490196,0.0392156862745098,0.0065359477124183,0.0718954248366013,0.0261437908496732,0.19,0.42075390578526,0.23075390578526
"618",0.112068965517241,0.0275862068965517,0.046551724137931,0.0655172413793104,0.00172413793103448,0.0482758620689655,0.0344827586206897,0.096551724137931,0.0137931034482759,0.0482758620689655,0.0758620689655172,0.0672413793103448,0.0293103448275862,0.0310344827586207,0.0603448275862069,0.0655172413793104,0.0568965517241379,0.00689655172413793,0.0362068965517241,0.0758620689655172,0.37,0.689130233645841,0.319130233645841
"1984",0.0850111856823266,0.0850111856823266,0.0357941834451902,0.0425055928411633,0.0134228187919463,0.0961968680089485,0.0805369127516778,0.058165548098434,0.0313199105145414,0.0469798657718121,0.105145413870246,0.0156599552572707,0.0246085011185682,0.0469798657718121,0.0514541387024608,0.0402684563758389,0.058165548098434,0.00671140939597315,0.0246085011185682,0.0514541387024608,0.16,0.366021482308999,0.206021482308999
"292",0.0821052631578947,0.0673684210526316,0.0357894736842105,0.071578947368421,0.00421052631578947,0.0673684210526316,0.0526315789473684,0.0757894736842105,0.0210526315789474,0.0568421052631579,0.113684210526316,0.0294736842105263,0.0168421052631579,0.0336842105263158,0.0378947368421053,0.0589473684210526,0.0589473684210526,0.00842105263157895,0.0252631578947368,0.0821052631578947,0.49,0.524206501500394,0.0342065015003941
"1539",0.13125,0.021875,0.05625,0.03125,0,0.025,0.025,0.121875,0.053125,0.05625,0.04375,0.03125,0.015625,0.021875,0.046875,0.115625,0.1125,0.015625,0.0375,0.0375,0.12,0.602907036361454,0.482907036361454
"671",0.079295154185022,0.110132158590308,0.0176211453744493,0.0308370044052863,0.052863436123348,0.0220264317180617,0.0572687224669604,0.0440528634361234,0.039647577092511,0.026431718061674,0.158590308370044,0.0220264317180617,0.013215859030837,0.0176211453744493,0.066079295154185,0.0616740088105727,0.0704845814977974,0.0352422907488987,0.00440528634361234,0.0704845814977974,0.72,0.40307203211793,0.31692796788207
"1704",0.0609318996415771,0.0716845878136201,0.0537634408602151,0.0573476702508961,0.014336917562724,0.043010752688172,0.0645161290322581,0.039426523297491,0.025089605734767,0.0716845878136201,0.0860215053763441,0.0609318996415771,0.025089605734767,0.043010752688172,0.03584229390681,0.0573476702508961,0.0537634408602151,0.028673835125448,0.0609318996415771,0.046594982078853,0.3,0.115939978967032,0.184060021032968
"2538",0.0857142857142857,0.0412698412698413,0.0222222222222222,0.0444444444444444,0.019047619047619,0.0380952380952381,0.0380952380952381,0.0698412698412698,0.00952380952380952,0.0666666666666667,0.104761904761905,0.0444444444444444,0.0412698412698413,0.0476190476190476,0.0444444444444444,0.0793650793650794,0.0571428571428571,0.00952380952380952,0.0285714285714286,0.107936507936508,0.32,0.162321083282228,0.157678916717772
"1011",0.0454545454545455,0.0795454545454545,0.0397727272727273,0.0454545454545455,0.0227272727272727,0.107954545454545,0.0738636363636364,0.0284090909090909,0.0397727272727273,0.0454545454545455,0.147727272727273,0.0454545454545455,0.0454545454545455,0.0284090909090909,0.0284090909090909,0.0852272727272727,0.0568181818181818,0.0113636363636364,0.00568181818181818,0.0170454545454545,1,0.711695431462122,0.288304568537878
"1199",0.110169491525424,0.0649717514124294,0.0225988700564972,0.0593220338983051,0.00564971751412429,0.0847457627118644,0.0536723163841808,0.0847457627118644,0.0282485875706215,0.0310734463276836,0.11864406779661,0.0254237288135593,0.0254237288135593,0.0338983050847458,0.0564971751412429,0.0480225988700565,0.0508474576271186,0,0.0367231638418079,0.0593220338983051,0.11,0.570081572790149,0.460081572790149
"1903",0.0805084745762712,0.0593220338983051,0.0550847457627119,0.0211864406779661,0.00847457627118644,0.0466101694915254,0.0508474576271186,0.0677966101694915,0.00423728813559322,0.0550847457627119,0.127118644067797,0.038135593220339,0.00847457627118644,0.0254237288135593,0.076271186440678,0.0805084745762712,0.0677966101694915,0.0296610169491525,0.0169491525423729,0.0805084745762712,0.19,0.230543756168759,0.0405437561687594
"2460",0.0795454545454545,0.053030303030303,0.0606060606060606,0.0606060606060606,0.0151515151515152,0.0416666666666667,0.0340909090909091,0.0643939393939394,0.0303030303030303,0.053030303030303,0.109848484848485,0.0378787878787879,0.0151515151515152,0.0303030303030303,0.0492424242424242,0.071969696969697,0.0757575757575758,0.0189393939393939,0.0606060606060606,0.0378787878787879,0.14,0.130918567367804,0.00908143263219552
"74",0.048,0.056,0.048,0.024,0.008,0.08,0.064,0.096,0.016,0.096,0.064,0,0.024,0.024,0.072,0.048,0.064,0.008,0.056,0.104,0.67,0.488609315854277,0.181390684145723
"2358",0.132420091324201,0.0547945205479452,0.0502283105022831,0.0410958904109589,0.0045662100456621,0.0273972602739726,0.0273972602739726,0.136986301369863,0.0045662100456621,0.0502283105022831,0.0821917808219178,0.0547945205479452,0.0273972602739726,0.0045662100456621,0.0319634703196347,0.091324200913242,0.0730593607305936,0,0.0273972602739726,0.0776255707762557,0.64,0.46361910217609,0.17638089782391
"1343",0.0873655913978495,0.0739247311827957,0.0349462365591398,0.0685483870967742,0.0147849462365591,0.0698924731182796,0.0483870967741935,0.0672043010752688,0.0376344086021505,0.0631720430107527,0.0954301075268817,0.0510752688172043,0.0201612903225806,0.0228494623655914,0.0336021505376344,0.0497311827956989,0.0349462365591398,0.0147849462365591,0.0295698924731183,0.081989247311828,0.76,0.44430438523798,0.31569561476202
"2637",0.0576923076923077,0.0448717948717949,0.0608974358974359,0.0608974358974359,0.0128205128205128,0.0801282051282051,0.0352564102564103,0.0576923076923077,0.0192307692307692,0.0897435897435897,0.0865384615384615,0.0865384615384615,0.0128205128205128,0.0608974358974359,0.0192307692307692,0.0737179487179487,0.0352564102564103,0.00961538461538462,0.0480769230769231,0.0480769230769231,0.14,0.45107143651039,0.31107143651039
"295",0.106290672451193,0.0650759219088937,0.0390455531453362,0.0824295010845987,0.0108459869848156,0.0737527114967462,0.03470715835141,0.0672451193058568,0.03470715835141,0.0455531453362256,0.0780911062906725,0.0498915401301518,0.0455531453362256,0.0412147505422994,0.0325379609544469,0.0412147505422994,0.0390455531453362,0.0151843817787419,0.03470715835141,0.0629067245119306,0.4,0.424668842355355,0.0246688423553549
"2952",0.156626506024096,0.0903614457831325,0.0240963855421687,0.0662650602409639,0.0120481927710843,0.0602409638554217,0.0301204819277108,0.072289156626506,0.0180722891566265,0.0301204819277108,0.126506024096386,0.036144578313253,0.0301204819277108,0.0180722891566265,0.0481927710843374,0.0421686746987952,0.0421686746987952,0.0120481927710843,0.00602409638554217,0.0783132530120482,0.8,0.410056916187312,0.389943083812688
"408",0.110074626865672,0.0615671641791045,0.0317164179104478,0.0503731343283582,0.0167910447761194,0.0671641791044776,0.0559701492537313,0.0671641791044776,0.0223880597014925,0.0503731343283582,0.111940298507463,0.0298507462686567,0.0130597014925373,0.0354477611940298,0.0541044776119403,0.0634328358208955,0.0466417910447761,0.00932835820895522,0.0373134328358209,0.0652985074626866,0.88,0.27338814321451,0.60661185678549
"463",0.0549019607843137,0.0745098039215686,0.0588235294117647,0.0352941176470588,0.0156862745098039,0.0470588235294118,0.0509803921568627,0.0705882352941176,0.0274509803921569,0.0274509803921569,0.149019607843137,0.0156862745098039,0.0470588235294118,0.0156862745098039,0.0549019607843137,0.0627450980392157,0.0784313725490196,0.00784313725490196,0.0156862745098039,0.0901960784313725,0.05,0.390491468060771,0.340491468060771
"338",0.175609756097561,0.0341463414634146,0.0146341463414634,0.0439024390243902,0.0195121951219512,0.0487804878048781,0.0634146341463415,0.0926829268292683,0.00975609756097561,0.0731707317073171,0.0780487804878049,0.0341463414634146,0.0146341463414634,0.0292682926829268,0.0585365853658537,0.0390243902439024,0.0487804878048781,0.0146341463414634,0.024390243902439,0.0829268292682927,0.32,0.448014463081497,0.128014463081497
"2145",0.12,0.04,0.08,0.04,0,0.0666666666666667,0.08,0.0133333333333333,0.0266666666666667,0.0666666666666667,0.133333333333333,0.04,0.04,0.0133333333333333,0.04,0.0933333333333333,0.04,0,0.0133333333333333,0.0533333333333333,0.84,0.854123851175286,0.0141238511752858
"578",0.1082910321489,0.0541455160744501,0.0406091370558376,0.0541455160744501,0.0203045685279188,0.0676818950930626,0.0355329949238579,0.089678510998308,0.027072758037225,0.0575296108291032,0.0693739424703892,0.0423011844331641,0.038917089678511,0.0287648054145516,0.038917089678511,0.0592216582064298,0.0558375634517767,0.0236886632825719,0.0287648054145516,0.0592216582064298,0.36,0.251465561614335,0.108534438385665
"2899",0.0944625407166124,0.0749185667752443,0.0390879478827362,0.0488599348534202,0.00977198697068404,0.0651465798045603,0.0488599348534202,0.0553745928338762,0.0325732899022801,0.0586319218241042,0.123778501628664,0.0260586319218241,0.0162866449511401,0.0358306188925081,0.0488599348534202,0.0488599348534202,0.0325732899022801,0.0195439739413681,0.0260586319218241,0.0944625407166124,0.07,0.213744681599263,0.143744681599263
"2471",0.072463768115942,0.0398550724637681,0.0615942028985507,0.0471014492753623,0.0108695652173913,0.0652173913043478,0.0217391304347826,0.0797101449275362,0.0253623188405797,0.0869565217391304,0.0905797101449275,0.0543478260869565,0.0289855072463768,0.0253623188405797,0.0652173913043478,0.0579710144927536,0.072463768115942,0.0108695652173913,0.0471014492753623,0.036231884057971,0.25,0.359972876022473,0.109972876022473
"1663",0.121673003802281,0.0608365019011407,0.0304182509505703,0.0684410646387833,0.0152091254752852,0.064638783269962,0.0152091254752852,0.091254752851711,0.0114068441064639,0.0798479087452472,0.0836501901140684,0.0456273764258555,0.0342205323193916,0.0152091254752852,0.0418250950570342,0.0608365019011407,0.0608365019011407,0.00380228136882129,0.0152091254752852,0.0798479087452472,0.79,0.745479047943691,0.0445209520563086
"238",0.136490250696379,0.0334261838440111,0.0501392757660167,0.0417827298050139,0.0167130919220056,0.0501392757660167,0.0278551532033426,0.105849582172702,0.0167130919220056,0.0752089136490251,0.114206128133705,0.0334261838440111,0.0389972144846797,0.00835654596100279,0.0557103064066852,0.0501392757660167,0.0473537604456825,0.00278551532033426,0.0139275766016713,0.0807799442896936,0.52,0.616642835300354,0.0966428353003543
"452",0.0884353741496599,0.0340136054421769,0.0374149659863946,0.0646258503401361,0.0578231292517007,0.0714285714285714,0.0306122448979592,0.0850340136054422,0.0374149659863946,0.0646258503401361,0.0578231292517007,0.0680272108843537,0.0204081632653061,0.0238095238095238,0.0510204081632653,0.0442176870748299,0.0442176870748299,0.0136054421768707,0.0340136054421769,0.0714285714285714,0.81,0.582229537419634,0.227770462580366
"417",0.107066381156317,0.0492505353319058,0.0214132762312634,0.0492505353319058,0.0107066381156317,0.0449678800856531,0.0535331905781585,0.0920770877944325,0.0214132762312634,0.0642398286937901,0.119914346895075,0.0214132762312634,0.0149892933618844,0.0321199143468951,0.0620985010706638,0.0535331905781585,0.0642398286937901,0.00642398286937901,0.0171306209850107,0.0942184154175589,0.33,0.242207031842226,0.0877929681577737
"1880",0.0848708487084871,0.033210332103321,0.0627306273062731,0.0664206642066421,0.003690036900369,0.0553505535055351,0.0479704797047971,0.0627306273062731,0.029520295202952,0.0664206642066421,0.0996309963099631,0.0701107011070111,0.029520295202952,0.0553505535055351,0.03690036900369,0.0553505535055351,0.025830258302583,0.003690036900369,0.03690036900369,0.0738007380073801,0.77,0.436322280377135,0.333677719622865
"1223",0.0795454545454545,0.0340909090909091,0.0454545454545455,0.0568181818181818,0.0568181818181818,0.0568181818181818,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0340909090909091,0.102272727272727,0.113636363636364,0.0340909090909091,0.0113636363636364,0.0227272727272727,0.0795454545454545,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0909090909090909,0.91,0.65205313203692,0.25794686796308
"2594",0.12258064516129,0.0419354838709677,0.032258064516129,0.0483870967741935,0.00645161290322581,0.0774193548387097,0.0451612903225806,0.0935483870967742,0.0161290322580645,0.0741935483870968,0.0838709677419355,0.0645161290322581,0.0258064516129032,0.0258064516129032,0.0354838709677419,0.0516129032258065,0.0483870967741935,0.00645161290322581,0.0129032258064516,0.0870967741935484,0.97,0.757129472164157,0.212870527835843
"2008",0.092741935483871,0.0564516129032258,0.0645161290322581,0.0443548387096774,0.00806451612903226,0.0685483870967742,0.0362903225806452,0.092741935483871,0.0282258064516129,0.0564516129032258,0.0846774193548387,0.032258064516129,0.032258064516129,0.0241935483870968,0.032258064516129,0.0362903225806452,0.0766129032258065,0.0201612903225806,0.0241935483870968,0.0887096774193548,0.15,0.366001781239301,0.216001781239301
"1829",0.0526315789473684,0.076555023923445,0.0526315789473684,0.0669856459330144,0.00956937799043062,0.0669856459330144,0.0669856459330144,0.0574162679425837,0.0287081339712919,0.0717703349282297,0.0956937799043062,0.062200956937799,0.0334928229665072,0.0239234449760766,0.0430622009569378,0.0526315789473684,0.0526315789473684,0.0143540669856459,0.0143540669856459,0.0574162679425837,0.71,0.515663405121969,0.194336594878031
"2745",0.101063829787234,0.0558510638297872,0.0372340425531915,0.0558510638297872,0.0186170212765957,0.0585106382978723,0.0398936170212766,0.074468085106383,0.023936170212766,0.0664893617021277,0.0957446808510638,0.0398936170212766,0.0319148936170213,0.0478723404255319,0.0398936170212766,0.0478723404255319,0.0585106382978723,0.0106382978723404,0.0398936170212766,0.0558510638297872,0.19,0.0954961517768798,0.0945038482231202
"2290",0.0906768837803321,0.0459770114942529,0.0549169859514687,0.0664112388250319,0.00383141762452107,0.0561941251596424,0.0472541507024266,0.0753512132822478,0.0178799489144317,0.033205619412516,0.0791826309067688,0.0625798212005109,0.0204342273307791,0.0446998722860792,0.0498084291187739,0.0485312899106003,0.0715197956577267,0.0306513409961686,0.0434227330779055,0.0574712643678161,0.22,0.344674139869995,0.124674139869995
"2245",0.0480349344978166,0.0414847161572052,0.0567685589519651,0.0567685589519651,0.0218340611353712,0.0698689956331878,0.0414847161572052,0.037117903930131,0.0305676855895196,0.100436681222707,0.117903930131004,0.0720524017467249,0.0196506550218341,0.037117903930131,0.0240174672489083,0.0655021834061135,0.0567685589519651,0.00218340611353712,0.0502183406113537,0.0502183406113537,0.2,0.371395779523073,0.171395779523073
"15",0.0743944636678201,0.0882352941176471,0.0259515570934256,0.0519031141868512,0.013840830449827,0.0830449826989619,0.0484429065743945,0.0501730103806228,0.0363321799307958,0.0570934256055363,0.105536332179931,0.027681660899654,0.0259515570934256,0.0622837370242214,0.0519031141868512,0.0363321799307958,0.0432525951557093,0.0155709342560554,0.0432525951557093,0.0588235294117647,0.11,0.245452795181154,0.135452795181154
"2719",0.104972375690608,0.0773480662983425,0.0386740331491713,0.0552486187845304,0.00552486187845304,0.121546961325967,0.0552486187845304,0.0607734806629834,0.0110497237569061,0.0773480662983425,0.0994475138121547,0.0497237569060773,0.0165745856353591,0.0276243093922652,0.0276243093922652,0.0497237569060773,0.0331491712707182,0.0110497237569061,0.0220994475138122,0.0552486187845304,0.4,0.745073751861477,0.345073751861476
"1511",0.103151862464183,0.0659025787965616,0.0343839541547278,0.0458452722063037,0.00286532951289398,0.0830945558739255,0.0601719197707736,0.0601719197707736,0.0229226361031519,0.0458452722063037,0.100286532951289,0.0830945558739255,0.0343839541547278,0.0286532951289398,0.0229226361031519,0.0487106017191977,0.0372492836676218,0.0143266475644699,0.0200573065902579,0.0859598853868195,0.09,0.578617979497557,0.488617979497557
"2262",0.0895522388059701,0.0358208955223881,0.0567164179104478,0.0805970149253731,0.00597014925373134,0.0626865671641791,0.0805970149253731,0.0417910447761194,0.00895522388059702,0.0477611940298507,0.0746268656716418,0.113432835820896,0.0238805970149254,0.0328358208955224,0.0238805970149254,0.0597014925373134,0.0507462686567164,0.026865671641791,0.0328358208955224,0.0507462686567164,0.32,0.762560087217349,0.442560087217349
"1622",0.0707803992740472,0.0617059891107078,0.0526315789473684,0.0671506352087114,0.00907441016333938,0.0598911070780399,0.0526315789473684,0.0707803992740472,0.0344827586206897,0.0381125226860254,0.088929219600726,0.0326678765880218,0.029038112522686,0.043557168784029,0.0526315789473684,0.0471869328493648,0.0526315789473684,0.0417422867513612,0.043557168784029,0.0508166969147005,0.09,0.126803440604315,0.0368034406043148
"1154",0.0838852097130243,0.0618101545253863,0.033112582781457,0.0640176600441501,0.0132450331125828,0.0684326710816777,0.0662251655629139,0.0551876379690949,0.0264900662251656,0.0551876379690949,0.103752759381898,0.0286975717439294,0.0176600441501104,0.0463576158940397,0.0507726269315673,0.0684326710816777,0.0573951434878587,0.0154525386313466,0.0242825607064018,0.0596026490066225,0.82,0.372300210158766,0.447699789841234
"2879",0.0760869565217391,0.0804347826086956,0.0456521739130435,0.0565217391304348,0,0.091304347826087,0.0326086956521739,0.041304347826087,0.0282608695652174,0.0978260869565217,0.091304347826087,0.0478260869565217,0.0217391304347826,0.05,0.0195652173913043,0.0739130434782609,0.0391304347826087,0.0130434782608696,0.0304347826086957,0.0630434782608696,0.21,0.468260325013532,0.258260325013532
"384",0.0794701986754967,0.0463576158940397,0.0264900662251656,0.0794701986754967,0.00662251655629139,0.0397350993377483,0.0463576158940397,0.119205298013245,0.0264900662251656,0.0662251655629139,0.105960264900662,0.033112582781457,0.033112582781457,0.0397350993377483,0.0596026490066225,0.0529801324503311,0.0463576158940397,0.00662251655629139,0.0132450331125828,0.0728476821192053,0.97,0.538220338420154,0.431779661579846
"2700",0.137931034482759,0,0.0344827586206897,0,0,0.0344827586206897,0,0.103448275862069,0,0.0689655172413793,0.241379310344828,0,0.0344827586206897,0.0689655172413793,0,0.0344827586206897,0.0344827586206897,0,0.0689655172413793,0.137931034482759,0.29,0.653461493372464,0.363461493372464
"2522",0.146788990825688,0.018348623853211,0.0458715596330275,0.055045871559633,0.018348623853211,0.0642201834862385,0.0458715596330275,0.036697247706422,0,0.0642201834862385,0.0825688073394495,0.0917431192660551,0.055045871559633,0.0275229357798165,0.036697247706422,0.055045871559633,0.055045871559633,0.00917431192660551,0.018348623853211,0.073394495412844,0.86,0.782997633427368,0.0770023665726317
"1981",0.0977443609022556,0.0639097744360902,0.0413533834586466,0.0676691729323308,0.0112781954887218,0.0413533834586466,0.056390977443609,0.0601503759398496,0.037593984962406,0.0902255639097744,0.0789473684210526,0.0112781954887218,0.0225563909774436,0.037593984962406,0.0639097744360902,0.0488721804511278,0.0676691729323308,0.0225563909774436,0.0225563909774436,0.056390977443609,0.24,0.271163687611151,0.0311636876111512
"1925",0.0277777777777778,0.0666666666666667,0.0611111111111111,0.0666666666666667,0.0222222222222222,0.0833333333333333,0.0444444444444444,0.05,0.05,0.0777777777777778,0.1,0.0611111111111111,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0333333333333333,0.0111111111111111,0.0388888888888889,0.05,0.24,0.341664773508321,0.101664773508321
"63",0.107266435986159,0.055363321799308,0.0380622837370242,0.0484429065743945,0,0.041522491349481,0.027681660899654,0.0726643598615917,0.0449826989619377,0.055363321799308,0.0968858131487889,0.100346020761246,0.013840830449827,0.0380622837370242,0.0311418685121107,0.0865051903114187,0.0622837370242214,0.00346020761245675,0.0103806228373702,0.0657439446366782,0.37,0.746486648304805,0.376486648304805
"1102",0.0807174887892377,0.0717488789237668,0.031390134529148,0.0538116591928251,0.0717488789237668,0.0358744394618834,0.0358744394618834,0.0717488789237668,0.0179372197309417,0.0358744394618834,0.0672645739910314,0.062780269058296,0.0134529147982063,0.0403587443946188,0.062780269058296,0.0493273542600897,0.062780269058296,0.00448430493273543,0.0358744394618834,0.0941704035874439,0.23,0.223395154216139,0.00660484578386131
"57",0.0857142857142857,0.1,0.0428571428571429,0.0428571428571429,0.0142857142857143,0.0428571428571429,0.0285714285714286,0.0428571428571429,0,0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0428571428571429,0.0142857142857143,0.0571428571428571,0.0571428571428571,0.0428571428571429,0.0428571428571429,0.0285714285714286,0.0571428571428571,0.86,0.495823277957641,0.364176722042359
"565",0.145454545454545,0.0409090909090909,0.0227272727272727,0.0409090909090909,0.00909090909090909,0.0772727272727273,0.0454545454545455,0.0681818181818182,0.0136363636363636,0.0727272727272727,0.109090909090909,0.0454545454545455,0.0272727272727273,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0681818181818182,0.00909090909090909,0.0181818181818182,0.0727272727272727,0.47,0.581977658224299,0.111977658224299
"1202",0.101769911504425,0.0752212389380531,0.0442477876106195,0.0442477876106195,0.00884955752212389,0.0530973451327434,0.0398230088495575,0.0663716814159292,0.0309734513274336,0.0575221238938053,0.110619469026549,0.0353982300884956,0.0132743362831858,0.0221238938053097,0.0486725663716814,0.0619469026548673,0.0486725663716814,0.0132743362831858,0.0132743362831858,0.110619469026549,0.08,0.240151657644227,0.160151657644227
"422",0.10431654676259,0.0503597122302158,0.0143884892086331,0.0647482014388489,0.0143884892086331,0.0611510791366906,0.0467625899280576,0.0935251798561151,0.0359712230215827,0.0503597122302158,0.0935251798561151,0.0323741007194245,0.0179856115107914,0.0287769784172662,0.0503597122302158,0.0503597122302158,0.0647482014388489,0.0215827338129496,0.0143884892086331,0.0899280575539568,0.81,0.536104112487549,0.273895887512451
"2729",0.104761904761905,0.0793650793650794,0.053968253968254,0.0825396825396825,0.0126984126984127,0.0444444444444444,0.0253968253968254,0.0634920634920635,0.0126984126984127,0.0793650793650794,0.0825396825396825,0.0253968253968254,0.0317460317460317,0.0349206349206349,0.0412698412698413,0.0603174603174603,0.0444444444444444,0,0.0126984126984127,0.107936507936508,0.09,0.580398161598618,0.490398161598618
"2739",0.0680473372781065,0.0384615384615385,0.0502958579881657,0.0710059171597633,0.0177514792899408,0.0355029585798817,0.0355029585798817,0.0414201183431953,0.0236686390532544,0.0710059171597633,0.124260355029586,0.0917159763313609,0.0177514792899408,0.0325443786982249,0.029585798816568,0.0532544378698225,0.0443786982248521,0.0177514792899408,0.0680473372781065,0.0680473372781065,0.35,0.538491275092742,0.188491275092742
"2445",0.0444444444444444,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.0111111111111111,0.111111111111111,0.0444444444444444,0.0666666666666667,0.0333333333333333,0.111111111111111,0.0444444444444444,0.122222222222222,0.0222222222222222,0.0444444444444444,0.0333333333333333,0.0222222222222222,0.0333333333333333,0,0.0222222222222222,0.0666666666666667,0.84,0.724705217269866,0.115294782730134
"102",0.110294117647059,0.0477941176470588,0.0404411764705882,0.0477941176470588,0.0110294117647059,0.0625,0.0367647058823529,0.0919117647058824,0.0294117647058824,0.0661764705882353,0.128676470588235,0.0294117647058824,0.0183823529411765,0.0514705882352941,0.0477941176470588,0.0625,0.0441176470588235,0.00735294117647059,0.0183823529411765,0.0477941176470588,0.35,0.366363138780111,0.0163631387801108
"2545",0.0830235439900867,0.0594795539033457,0.047087980173482,0.0594795539033457,0.0161090458488228,0.0619578686493185,0.0297397769516729,0.080545229244114,0.0285006195786865,0.0644361833952912,0.0681536555142503,0.0557620817843866,0.0309789343246592,0.0247831474597274,0.0545229244114002,0.0607187112763321,0.0607187112763321,0.0210656753407683,0.0371747211895911,0.0557620817843866,0.1,0.255318031645214,0.155318031645214
"456",0.144144144144144,0.0432432432432432,0.036036036036036,0.0576576576576577,0.0162162162162162,0.0504504504504504,0.0486486486486487,0.0774774774774775,0.0198198198198198,0.0576576576576577,0.117117117117117,0.0324324324324324,0.027027027027027,0.0234234234234234,0.0432432432432432,0.0684684684684685,0.0504504504504504,0.00900900900900901,0.0108108108108108,0.0666666666666667,0.57,0.484479772470204,0.085520227529796
"2391",0.0707070707070707,0.0303030303030303,0.0538720538720539,0.0471380471380471,0.0168350168350168,0.0538720538720539,0.0505050505050505,0.0471380471380471,0.0336700336700337,0.0774410774410774,0.101010101010101,0.0673400673400673,0.0235690235690236,0.0336700336700337,0.0471380471380471,0.0673400673400673,0.0538720538720539,0.0269360269360269,0.0471380471380471,0.0505050505050505,0.26,0.158158226527332,0.101841773472668
"1140",0.0991561181434599,0.0569620253164557,0.0485232067510548,0.0632911392405063,0.00632911392405063,0.0548523206751055,0.0506329113924051,0.0590717299578059,0.0274261603375527,0.0506329113924051,0.126582278481013,0.0527426160337553,0.0105485232067511,0.0421940928270042,0.0548523206751055,0.0443037974683544,0.0379746835443038,0.0189873417721519,0.040084388185654,0.0548523206751055,0.3,0.340583813188189,0.0405838131881892
"931",0.0777385159010601,0.049469964664311,0.03886925795053,0.0318021201413428,0.0106007067137809,0.0353356890459364,0.03886925795053,0.113074204946996,0.0106007067137809,0.0706713780918728,0.130742049469965,0.03886925795053,0.0318021201413428,0.0636042402826855,0.0424028268551237,0.0318021201413428,0.0636042402826855,0.0176678445229682,0.0212014134275618,0.0812720848056537,0.3,0.101728012952235,0.198271987047765
"2157",0.0756302521008403,0.0630252100840336,0.0420168067226891,0.0798319327731092,0.0126050420168067,0.0966386554621849,0.0504201680672269,0.0378151260504202,0.0378151260504202,0.0840336134453782,0.126050420168067,0.0546218487394958,0.0210084033613445,0.046218487394958,0.0168067226890756,0.0126050420168067,0.0420168067226891,0.0210084033613445,0.0252100840336134,0.0546218487394958,0.41,0.731545583561463,0.321545583561464
"2777",0.0566801619433198,0.0809716599190283,0.0323886639676113,0.0566801619433198,0.0161943319838057,0.0566801619433198,0.0890688259109312,0.0526315789473684,0.0242914979757085,0.0607287449392713,0.157894736842105,0.0242914979757085,0.0161943319838057,0.048582995951417,0.048582995951417,0.0566801619433198,0.0445344129554656,0.0161943319838057,0.00809716599190283,0.0526315789473684,0.8,0.310261799996299,0.489738200003701
"2600",0.0141843971631206,0.049645390070922,0.120567375886525,0.0567375886524823,0.0212765957446809,0.049645390070922,0.0141843971631206,0,0.0141843971631206,0.0567375886524823,0.0851063829787234,0.0851063829787234,0.0283687943262411,0.0425531914893617,0.0212765957446809,0.134751773049645,0.0638297872340425,0.0141843971631206,0.0212765957446809,0.106382978723404,0.11,0.588659098632428,0.478659098632428
"674",0.096,0.052,0.048,0.052,0,0.104,0.024,0.06,0.02,0.036,0.112,0.088,0.012,0.024,0.044,0.044,0.044,0.028,0.048,0.064,1,0.905130288569435,0.0948697114305654
